Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
сравнивать,4669,compare,V,B1,LM,3,сравнивая,Imperf.Gerund,"Сравнивая три надписи, он понял значение иероглифов.","By comparing the three inscriptions, he figured out the meaning of the hieroglyphs.",_,"учёба/работа, мера",,
стараться,4670,try hard,V,B1,"Golosa, LM",1,стараюсь,Imperf.Sing.1,Я стараюсь каждое утро пробегать три километра.,I try to run three kilometers every morning.,_,"люди, внутренний мир, учёба/работа",,
стараться,4671,try hard,V,B1,"Golosa, LM",2,старался,Imperf.Masc.Sing.Past,Александр старался не говорить с друзьями о политике.,Alexander tried not to talk about politics with his friends .,_,"люди, внутренний мир, учёба/работа",,
стараться,4672,try hard,V,B1,"Golosa, LM",3,старается,Imperf.Sing.3,Из каждого путешествия Миша старается привезти для своей коллекции что-нибудь новое.,Misha tries to bring something new from each trip for his collection.,_,"люди, внутренний мир, учёба/работа",,
старик,4673,old man,N.Masc.Anim,B1,LM,1,старик,Nom.Sing,"Он часто видел, что в храме сидит старик, ― сидит, смотрит перед собой и молчит.","He often saw an old man sitting in the church: sitting, looking straight ahead and not saying a word.",_,люди,,
старик,4674,old man,N.Masc.Anim,B1,LM,2,старики,Nom.Plur,Почему же в таком случае старики у нас такие бедные?,"Why, then, are old people so poor?",_,люди,,
старик,4675,old man,N.Masc.Anim,B1,LM,3,стариков,Acc.Plur,Чаще всего мошенники обманывали доверчивых стариков.,Most often the swindlers were deceiving gullible old people.,_,люди,,
старинный,4676,ancient,A,B1,LM,1,старинный,Nom.Masc.Sing,В середине комнаты стоял большой старинный шкаф.,There was a large old wardrobe in the middle of the room.,_,"описание, время",,
старинный,4677,ancient,A,B1,LM,2,старинные,Nom.Plur,На полках стояли старинные книги.,There were old books on the shelves.,_,"описание, время",,
старинный,4678,ancient,A,B1,LM,3,старинного,Gen.Masc.Sing,Он познакомился с хозяином старинного замка во Франции.,He met the owner of an ancient castle in France.,_,"описание, время",,
стипендия,4679,scholarship,N.Fem.Inan,B1,LM,1,стипендию,Acc.Sing,Тебе всё ещё не выплатили стипендию?,You still haven't received your scholarship?,_,учёба/работа,,
стипендия,4680,scholarship,N.Fem.Inan,B1,LM,2,стипендий,Gen.Plur,Размер стипендий для студентов определяет руководство университета.,The amount of the scholarships for students is determined by the university administration.,_,учёба/работа,,
стипендия,4681,scholarship,N.Fem.Inan,B1,LM,3,стипендии,Nom.Plur,Стипендии не увеличивались уже три года.,Scholarships have not been increased for three years now.,_,учёба/работа,,
стирать,4682,launder,V,B1,LM,1,стирать,Imperf.Inf,При какой температуре можно стирать эту рубашку?,At what temperature can I wash this shirt?,_,"люди, жильё",,
стирать,4683,launder,V,B1,LM,2,стирает,Imperf.Sing.3,"Современное искусство ― глобальное явление, оно стирает различия между людьми и народами.","Contemporary art is a global phenomenon, it erases the differences between people and nations.",_,"люди, жильё",,
стирать,4684,launder,V,B1,LM,3,стираю,Imperf.Sing.1,"У нас дома сломалась стиральная машина, поэтому пока я всё стираю на руках.",Our washing machine is broken so in the meantime I am washing everything by hand.,_,"люди, жильё",,
сторона,4685,side,N.Fem.Inan,B1,LM,1,стороны,Gen.Sing,"С одной стороны, цены в этом ресторане высокие, а с другой — готовят там правда вкусно.","On the one hand, the prices in this restaurant are high, but on the other — they cook really tasty meals.",_,описание,,
сторона,4686,side,N.Fem.Inan,B1,LM,2,сторону,Acc.Sing,"Мне кажется, ситуация меняется не в лучшую сторону.",I think the situation is not changing for the better.,_,описание,,
сторона,4687,side,N.Fem.Inan,B1,LM,3,стороне,Loc.Sing,Где-то в стороне стояли его друзья и курили.,Somewhere nearby his friends were standing and smoking.,_,описание,,
страдать,4688,suffer,V,B1,LM,1,страдают,Imperf.Plur.3,От деятельности завода страдают жители соседних домов.,The residents of the neighboring buildings suffer due to the operation of the factory.,_,"люди, внутренний мир",,
