Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
заработок,6871,earnings,N.Masc.Inan,B2,LM,2,заработка,Gen.Sing,Я ищу новые способы заработка.,I'm looking for new ways to make money.,_,учёба/работа,,
заработок,6872,earnings,N.Masc.Inan,B2,LM,3,заработки,Acc.Plur,Многие люди ездят в Москву на заработки.,Many people go to Moscow to earn money.,_,учёба/работа,,
заснуть,6873,fall asleep,V,B2,LM,1,заснуть,Perf.Inf,Ночью я никак не мог заснуть.,I just couldn't fall asleep in the night.,_,здоровье,,
заснуть,6874,fall asleep,V,B2,LM,2,заснул,Perf.Masc.Sing.Past,Я пришёл домой и мгновенно заснул.,I came home and fell asleep immediately.,_,здоровье,,
заснуть,6875,fall asleep,V,B2,LM,3,заснула,Perf.Fem.Sing.Past,Катя опять всю ночь работала и заснула прямо за столом.,Katya worked all night again and fell asleep right at her desk.,_,здоровье,,
застёгивать,6876,fasten,V,B2,LM,1,застёгивать,Imperf.Inf,"Саша понял, что опаздывает, и стал застёгивать рубашку на ходу.",Sasha realized that he was late and started buttoning his shirt on the go.,_,одежда,,
застёгивать,6877,fasten,V,B2,LM,2,застёгивал,Imperf.Masc.Sing.Past,Петя без спешки застёгивал пальто.,Petya buttoned his coat without haste.,_,одежда,,
заседание,6878,meeting,N.Neut.Inan,B2,LM,1,заседании,Loc.Sing,На сегодняшнем заседании мы обсудили планы на будущий год.,"At today's meeting, we discussed plans for next year.",_,"политика, учёба/работа",,
заседание,6879,meeting,N.Neut.Inan,B2,LM,2,заседания,Gen.Sing,В ходе заседания Александр высказал интересное предложение.,"During the meeting, Alexander made an interesting proposal.",_,"политика, учёба/работа",,
заседание,6880,meeting,N.Neut.Inan,B2,LM,3,заседание,Acc.Sing,Олег не пришёл на финальное заседание суда.,Oleg didn't come to the final court hearing.,_,"политика, учёба/работа",,
застегнуть,6881,fasten,V,B2,LM,1,застегнул,Perf.Masc.Sing.Past,"""Холодает"", ― сказал Дима и застегнул молнию на куртке.","""It's getting cold', said Dima and zipped up his jacket.",_,одежда,,
застегнуть,6882,buckle,A,B2,LM,2,застёгнуты,Perf.PastPassiveParticiple.Fem.Sing,"Маша, проверь, все ли пуговицы у тебя на пальто застёгнуты. На улице очень холодно!","Masha, make sure all the buttons on your coat are fastened. It's really cold outside!",_,одежда,,
застегнуть,6883,buckle,A,B2,LM,3,застёгнута,Perf.PastPassiveParticiple.Plur,Почему у тебя не застёгнута куртка? На улице очень холодно!,Why your jacket isn't fastened? It's very cold outside!,_,одежда,,
засучивать,6884,turn up,V,B2,LM,1,засучивает,Imperf.Sing.3,"Недавно мы с Петей шли ночью по улице. И тут откуда ни возьмись выходит мужчина, засучивает рукава и быстро идёт к нам.","Recently Petya and I were walking down the street at night. And then a man came out of nowhere, rolled up his sleeves and quickly walked towards us.",_,одежда,,
засыпать,6885,fall asleep,V,B2,LM,1,засыпать,Imperf.Inf,Я не спал всю ночь и уже начинаю засыпать на ходу.,I didn't sleep all night and I'm starting to fall asleep now.,_,здоровье,"I think that the Russian is wrong here. It should be either всю ночь or ночью, not this mixture of both.",
засыпать,6886,fall asleep,V,B2,LM,2,засыпает,Imperf.Sing.3,Полина часто засыпает под музыку.,Polina often falls asleep listening to music.,_,здоровье,,
засыпать,6887,fall asleep,V,B2,LM,3,засыпали,Imperf.Plur.Past,"После праздника, который продолжался всю ночь, мы засыпали на ходу.","After the celebration, which lasted all night, we fell asleep standing up.",_,здоровье,,
затормаживать,6888,retard,V,B2,LM,1,затормаживали,Imperf.Plur.Past,_,_,_,описание,,
зачитываться,6889,read long,V,B2,LM,1,зачитываются,Imperf.Plur.3,Этой книгой зачитываются люди всех возрастов.,This book is deeply read by people of all ages.,_,свободное время,,
